Frac_Removed,avg_dist
0.0,2.3333658909461525
0.0011890606420927874,2.3564802202168114
0.0023781212841854638,2.36341280248961
0.003567181926278251,2.368017952512525
0.0047562425683710385,2.3734186802947415
0.005945303210463715,2.3768315044552044
0.007134363852556502,2.379889142578153
0.008323424494649179,2.383334628815555
0.009512485136741966,2.384103160494967
0.010701545778834753,2.3887215935388317
0.01189060642092743,2.3919693213286357
0.013079667063020217,2.3963433952940836
0.014268727705113005,2.3994831092696516
0.015457788347205681,2.3994955867491488
0.01664684898929847,2.4031403802067626
0.017835909631391256,2.40677672609876
0.019024970273483932,2.410504560164754
0.02021403091557672,2.413795137373332
0.021403091557669396,2.43031505747954
0.022592152199762183,2.4337182725851076
0.02378121284185497,2.4369922069308574
0.024970273483947647,2.4408763006548986
0.026159334126040434,2.4443419434194342
0.027348394768133222,2.4471445578954403
0.028537455410225898,2.448959522613448
0.029726516052318686,2.4529002426406628
0.030915576694411362,2.4557300909324553
0.03210463733650415,2.4588363576134564
0.03329369797859694,2.4622625845194497
0.03448275862068961,2.46602345760831
0.0356718192627824,2.468528475634251
0.03686087990487519,2.472026542257579
0.038049940546967864,2.4739831616475625
0.03923900118906065,2.4772245416421494
0.04042806183115344,2.479882958801498
0.041617122473246115,2.480958340783122
0.0428061831153389,2.483758014861495
0.04399524375743158,2.486686884863464
0.045184304399524367,2.4894472361809044
0.046373365041617154,2.492188267351045
0.04756242568370983,2.4947621029092724
0.04875148632580262,2.498114817786949
0.049940546967895405,2.498442925954968
0.05112960760998808,2.5003786237987518
0.05231866825208087,2.5009965234553886
0.053507728894173656,2.502296559212979
0.05469678953626633,2.505095541401274
0.05588585017835912,2.5082785987958403
0.057074910820451796,2.510889979846678
0.058263971462544584,2.5133951815987765
0.05945303210463737,2.5158590236055023
0.06064209274673005,2.518689312399197
0.061831153388822835,2.521750249974425
0.06302021403091562,2.5244331735334304
0.0642092746730083,2.527491408934708
0.06539833531510109,2.5302394413036247
0.06658739595719376,2.530930867688893
0.06777645659928655,2.5347931147738776
0.06896551724137934,2.535949264743039
0.07015457788347201,2.53932920135781
0.0713436385255648,2.5403408164928294
0.07253269916765759,2.5424613886799134
0.07372175980975026,2.545746514445639
0.07491082045184305,2.548465249974335
0.07609988109393584,2.551062559612442
0.07728894173602852,2.5533912618720827
0.0784780023781213,2.5565494359197216
0.07966706302021398,2.5592762293381286
0.08085612366230677,2.56108973025449
0.08204518430439955,2.564430006153076
0.08323424494649223,2.567233524919572
0.08442330558858502,2.5697196536034053
0.0856123662306778,2.5722923017625003
0.08680142687277048,2.574440950691236
0.08799048751486327,2.576914270416125
0.08917954815695606,2.579905555084626
0.09036860879904873,2.582360044763011
0.09155766944114152,2.584942743009321
0.0927467300832342,2.585272341731935
0.09393579072532698,2.5874496202277917
0.09512485136741977,2.5905283331718296
0.09631391200951245,2.593513503787538
0.09750297265160524,2.5956682543119003
0.09869203329369802,2.5986446981866598
0.0998810939357907,2.601005612128292
0.10107015457788349,2.605066730687386
0.10225921521997627,2.607778020935916
0.10344827586206895,2.6100153604213143
0.10463733650416174,2.6134122504959825
0.10582639714625441,2.6166194158549456
0.1070154577883472,2.619633428706271
0.10820451843043999,2.6215672138420585
0.10939357907253267,2.624304435670726
0.11058263971462545,2.6261788551397527
0.11177170035671824,2.6268043626142794
0.11296076099881092,2.629351798062328
0.1141498216409037,2.6316797264032172
0.11533888228299638,2.6324104025273214
0.11652794292508917,2.6345485617712705
0.11771700356718195,2.634591350733473
0.11890606420927463,2.636742241886553
0.12009512485136742,2.6391861396229164
0.1212841854934602,2.6393146093388813
0.12247324613555288,2.642313784577345
0.12366230677764567,2.6449339650783936
0.12485136741973846,2.6505266061390116
0.12604042806183113,2.6528832893106755
0.12722948870392392,2.6547818103684024
0.1284185493460166,2.6578382401911815
0.12960760998810938,2.6580913059236964
0.13079667063020217,2.6610684429273537
0.13198573127229485,2.662997959628375
0.13317479191438764,2.665754186614752
0.13436385255648042,2.6684416660690236
0.1355529131985731,2.6715472394697097
0.1367419738406659,2.6735498114764935
0.13793103448275867,2.6761798565487314
0.13912009512485135,2.6767809226690806
0.14030915576694414,2.68035849614797
0.14149821640903681,2.6835534096589733
0.1426872770511296,2.68595272060322
0.1438763376932224,2.686951477960738
0.14506539833531507,2.689555730042384
0.14625445897740785,2.69160523755339
0.14744351961950064,2.6923641490266
0.14863258026159332,2.695196094331541
0.1498216409036861,2.6978892976002804
0.15101070154577878,2.699940607145546
0.15219976218787157,2.7026258939994547
0.15338882282996436,2.7055257567152564
0.15457788347205703,2.705703513760536
0.15576694411414982,2.7090404471208323
0.1569560047562426,2.712587516758528
0.15814506539833528,2.7155653732872325
0.15933412604042807,2.7175836736790733
0.16052318668252086,2.719941348973607
0.16171224732461353,2.7222839450351173
0.16290130796670632,2.725732054936512
0.164090368608799,2.7279086892488955
0.16527942925089179,2.7312267302687885
0.16646848989298457,2.7338553308671347
0.16765755053507725,2.73640888710199
0.16884661117717004,2.7399605522682444
0.17003567181926282,2.7428574568633914
0.1712247324613555,2.7431299971697447
0.1724137931034483,2.7465270385352354
0.17360285374554107,2.749538447850168
0.17479191438763375,2.751848381411329
0.17598097502972654,2.7542001199394934
0.17717003567181921,2.756436901309824
0.178359096313912,2.759482871177024
0.1795481569560048,2.761884440831809
0.18073721759809747,2.7650466527765194
0.18192627824019025,2.7685016082429263
0.18311533888228304,2.7724820348776276
0.18430439952437572,2.776368772024443
0.1854934601664685,2.778327144363453
0.1866825208085613,2.781889456016922
0.18787158145065397,2.7839177901490237
